timestamp,test-class,test-method,time,description,result
2021-06-06 16:46:30.31,administrator.AdministratorConfigurationUpdateTest,updateNegativeTest,5784,"[3] recordIndex=0, words=sex, hard core, viagra, cialis, nigeria, you've won, threshold=null, language=English",OK
2021-06-06 16:46:36.306,administrator.AdministratorConfigurationUpdateTest,updateNegativeTest,5764,"[4] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=-2, language=Español",OK
2021-06-06 16:46:42.222,administrator.AdministratorConfigurationUpdateTest,updateNegativeTest,5687,"[5] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=2, language=Español",OK
2021-06-06 16:46:48.131,administrator.AdministratorConfigurationUpdateTest,updateNegativeTest,5664,"[6] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=null, language=Español",OK
2021-06-06 16:47:01.857,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,listAllTest,4491,"[1] averageNumberOfJobsPerEmployer=2.00, averageNumberOfApplicationsPerWorker=1.00, averageNumberOfApplicationsPerEmployer=0.50, numberOfTasksPublic=2, numberOfTasksPrivate=2, numberOfTasksFinished=0, numberOfTasksUnfinished=4, averageWorkload=1.37, deviationWorkload=0.81, maximumWorkload=2.50, minimumWorkload=0.25, averageExecutionPeriod=0.83, deviationExecutionPeriod=1.52, maximumExecutionPeriod=3.06, minimumExecutionPeriod=0.01",OK
2021-06-06 16:49:30.262,acme.testing.authenticated.task.AuthenticatedTaskListAndShowTest,listAndShowTest,139148,"[1] recordIndex=0, title=Trying a little test",OK
2021-06-06 16:49:34.34,acme.testing.authenticated.task.AuthenticatedTaskListAndShowTest,listAndShowNegativeTest,3827,"[1] ",OK
2021-06-06 16:49:50.059,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,6013,"[1] recordIndex=0, title=null, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:49:56.21,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5917,"[2] recordIndex=0, title=Go to Mercadona, startTime=null, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:02.36,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5916,"[3] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:08.478,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5887,"[4] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:14.666,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5944,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-06-06 16:50:20.871,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5960,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:27.024,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5920,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:33.236,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5996,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2020/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:40.092,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,6609,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:46.278,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5940,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:50:52.635,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,6124,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-06-06 16:50:58.79,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5923,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-06-06 16:51:04.941,acme.testing.manager.task.ManagerTaskCreateTest,createNegativeTest,5933,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-06-06 16:51:13.682,acme.testing.manager.task.ManagerTaskCreateTest,createPositiveIsPrivateTest,8509,"[1] recordIndex=4, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:51:22.655,acme.testing.manager.task.ManagerTaskCreateTest,createPositiveIsPublicTest,8757,"[1] recordIndex=4, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:51:37.507,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5667,"[1] recordIndex=0",OK
2021-06-06 16:51:43.424,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5691,"[2] recordIndex=0",OK
2021-06-06 16:51:49.3,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5658,"[3] recordIndex=0",OK
2021-06-06 16:51:55.27,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5737,"[4] recordIndex=0",OK
2021-06-06 16:52:10.85,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6104,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2021/06/30 11:20, endTime=2021/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/",OK
2021-06-06 16:52:17.216,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6099,"[2] recordIndex=1, title=Do the dishes, startTime=2021/06/28 12:00, endTime=2021/06/28 12:15, workload=0.25, description=I don't want to..., info=https://www.bosch-home.es/",OK
2021-06-06 16:52:23.453,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6005,"[3] recordIndex=2, title=Study biology, startTime=2021/06/10 11:30, endTime=2021/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null",OK
2021-06-06 16:52:29.798,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6070,"[4] recordIndex=3, title=Do excercice, startTime=2021/06/08 14:00, endTime=2021/06/08 16:00, workload=1.59, description=Getting power!, info=null",OK
2021-06-06 16:52:48.686,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositiveTest,9660,"[1] recordIndex=3, title=Ir al Lidl, startTime=2021/07/10 11:00, endTime=2021/07/10 13:00, workload=0.15, description=compra los ingredientes especiales de la semana italiana, info=https://www.lidl.es/",OK
2021-06-06 16:52:55.511,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6561,"[1] recordIndex=3, title=null, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:02.284,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6542,"[2] recordIndex=3, title=Go to Mercadona, startTime=null, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:09.045,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6503,"[3] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:15.825,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6545,"[4] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:22.568,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6517,"[5] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-06-06 16:53:29.323,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6525,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:36.579,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,7026,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:43.324,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6505,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2020/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:50.004,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6447,"[9] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:53:56.696,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6476,"[10] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-06 16:54:03.513,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6600,"[11] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-06-06 16:54:10.222,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6497,"[12] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-06-06 16:54:17.007,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6549,"[13] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-06-06 16:54:30.354,acme.testing.anonymous.shout.AnonymousShoutListTest,listAllTest,1455,"[1] recordIndex=0, moment=2021/05/10 19:39, author=John Doe, text=I'm happy!",OK
2021-06-06 16:54:32.044,acme.testing.anonymous.shout.AnonymousShoutListTest,listAllTest,1436,"[2] recordIndex=1, moment=2021/05/10 15:55, author=Jane Doe, text=I'm the master of my room!",OK
2021-06-06 16:54:33.771,acme.testing.anonymous.shout.AnonymousShoutListTest,listAllTest,1486,"[3] recordIndex=2, moment=2021/05/10 00:00, author=Foo Bar, text=Just turning 50!",OK
2021-06-06 16:54:45.921,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositiveTest,3011,"[1] recordIndex=3, author=author1, text=text1, info=http://info1.org",OK
2021-06-06 16:54:47.971,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1794,"[1] recordIndex=0, author=null, text=Lorem ipsum!, info=http://example.org",OK
2021-06-06 16:54:50.027,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1823,"[2] recordIndex=1, author=John Doe, text=null, info=http://example.org",OK
2021-06-06 16:54:52.113,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1820,"[3] recordIndex=2, author=John Doe, text=Lorem ipsum!, info=WrongUrl",OK
2021-06-06 16:54:54.201,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1837,"[4] recordIndex=3, author=auth, text=text1, info=http://example.org",OK
2021-06-06 16:54:56.254,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1831,"[5] recordIndex=4, author=auhtor, text=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, info=http://example.org",OK
2021-06-06 16:54:58.333,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1856,"[6] recordIndex=5, author=aaaaaaaaaaaaaaaaaaaaaaaaaa, text=text1, info=http://example.org",OK
2021-06-06 16:55:10.439,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowTest,2903,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2021/06/30 11:20, endTime=2021/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/, isPublic=true, manager=manager1Manager",OK
2021-06-06 16:55:13.572,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowTest,2881,"[2] recordIndex=1, title=Study biology, startTime=2021/06/10 11:30, endTime=2021/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null, isPublic=true, manager=manager1Manager",OK
2021-06-06 16:55:14.015,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowNegativeTest,219,"[1] ",OK
2021-06-06 16:55:14.434,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowNegativeTest,187,"[2] ",OK
