timestamp,test-class,test-method,time,description,result
2021-05-28 20:50:05.114,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5963,"[4] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:50:11.273,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5923,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-05-28 20:50:17.804,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6275,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:50:23.994,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5958,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:50:30.218,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5968,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2020/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:50:36.37,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5915,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:50:42.552,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5933,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:50:48.878,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6107,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-05-28 20:50:55.062,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5948,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-05-28 20:51:01.236,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5940,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-05-28 20:51:16.117,acme.testing.manager.task.ManagerTaskDeleteTest,delete,5667,"[1] recordIndex=0",OK
2021-05-28 20:51:22.026,acme.testing.manager.task.ManagerTaskDeleteTest,delete,5674,"[2] recordIndex=0",OK
2021-05-28 20:51:27.951,acme.testing.manager.task.ManagerTaskDeleteTest,delete,5675,"[3] recordIndex=0",OK
2021-05-28 20:51:33.892,acme.testing.manager.task.ManagerTaskDeleteTest,delete,5704,"[4] recordIndex=0",OK
2021-05-28 20:51:49.207,acme.testing.manager.task.ManagerTaskListAndShowTest,listAll,6064,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2021/06/30 11:20, endTime=2021/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/",OK
2021-05-28 20:51:55.484,acme.testing.manager.task.ManagerTaskListAndShowTest,listAll,6054,"[2] recordIndex=1, title=Do the dishes, startTime=2021/06/28 12:00, endTime=2021/06/28 12:15, workload=0.25, description=I don't want to..., info=https://www.bosch-home.es/",OK
2021-05-28 20:52:01.897,acme.testing.manager.task.ManagerTaskListAndShowTest,listAll,6164,"[3] recordIndex=2, title=Study biology, startTime=2021/06/10 11:30, endTime=2021/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null",OK
2021-05-28 20:52:08.546,acme.testing.manager.task.ManagerTaskListAndShowTest,listAll,6385,"[4] recordIndex=3, title=Do excercice, startTime=2021/06/08 14:00, endTime=2021/06/08 16:00, workload=1.59, description=Getting power!, info=null",OK
2021-05-28 20:52:28.813,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9849,"[1] recordIndex=3, title=Ir al Lidl, startTime=2021/07/10 11:00, endTime=2021/07/10 13:00, workload=0.15, description=compra los ingredientes especiales de la semana italiana, info=https://www.lidl.es/",OK
2021-05-28 20:52:35.769,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6632,"[1] recordIndex=3, title=null, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:52:42.617,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6570,"[2] recordIndex=3, title=Go to Mercadona, startTime=null, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:52:49.382,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6518,"[3] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:52:56.369,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6704,"[4] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:53:03.675,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,7008,"[5] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-05-28 20:53:12.678,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,8461,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:53:22.016,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,8801,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:53:31.39,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,8836,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2020/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:53:40.702,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,8787,"[9] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:53:49.664,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,8436,"[10] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-05-28 20:53:57.751,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,7590,"[11] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-05-28 20:54:07.182,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,8901,"[12] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-05-28 20:54:15.598,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,7904,"[13] recordIndex=3, title=Go to Mercadona, startTime=2021/06/29 11:00, endTime=2021/06/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-05-28 20:54:26.1,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1428,"[1] recordIndex=0, moment=2021/05/10 19:39, author=John Doe, text=I'm happy!",OK
2021-05-28 20:54:27.796,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1459,"[2] recordIndex=1, moment=2021/05/10 15:55, author=Jane Doe, text=I'm the master of my room!",OK
2021-05-28 20:54:29.474,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1414,"[3] recordIndex=2, moment=2021/05/10 00:00, author=Foo Bar, text=Just turning 50!",OK
2021-05-28 20:54:45.944,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5069,"[1] recordIndex=3, author=author1, text=text1, info=http://info1.org",OK
2021-05-28 20:54:48.283,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1809,"[1] recordIndex=0, author=null, text=Lorem ipsum!, info=http://example.org",OK
2021-05-28 20:54:50.607,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1794,"[2] recordIndex=1, author=John Doe, text=null, info=http://example.org",OK
2021-05-28 20:54:52.916,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1800,"[3] recordIndex=2, author=John Doe, text=Lorem ipsum!, info=WrongUrl",OK
2021-05-28 20:54:55.307,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1836,"[4] recordIndex=3, author=auth, text=text1, info=http://example.org",OK
2021-05-28 20:54:57.643,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1840,"[5] recordIndex=4, author=auhtor, text=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, info=http://example.org",OK
2021-05-28 20:55:00.073,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1813,"[6] recordIndex=5, author=aaaaaaaaaaaaaaaaaaaaaaaaaa, text=text1, info=http://example.org",OK
2021-05-28 20:55:12.772,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowTest,2934,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2021/06/30 11:20, endTime=2021/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/, isPublic=true, manager=manager1Manager",OK
2021-05-28 20:55:15.906,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowTest,2886,"[2] recordIndex=1, title=Study biology, startTime=2021/06/10 11:30, endTime=2021/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null, isPublic=true, manager=manager1Manager",OK
2021-05-28 20:55:16.382,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowNegativeTest,216,"[1] ",OK
2021-05-28 20:55:16.864,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowNegativeTest,218,"[2] ",OK
