timestamp,test-class,test-method,time,description,result
2021-06-08 22:08:33.876,acme.testing.manager.task.ManagerTaskCreateTest,createPositiveIsPrivateTest,10372,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:08:46.816,acme.testing.manager.task.ManagerTaskCreateTest,createPositiveIsPublicTest,12449,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:09:08.95,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5703,"[1] recordIndex=0",OK
2021-06-08 22:09:14.716,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5561,"[2] recordIndex=0",OK
2021-06-08 22:09:20.614,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5665,"[3] recordIndex=0",OK
2021-06-08 22:09:26.431,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTest,5610,"[4] recordIndex=0",OK
2021-06-08 22:09:49.839,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6020,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/",OK
2021-06-08 22:09:56.063,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6021,"[2] recordIndex=1, title=Do the dishes, startTime=2022/06/28 12:00, endTime=2022/06/28 12:15, workload=0.25, description=I don't want to..., info=https://www.bosch-home.es/",OK
2021-06-08 22:10:02.339,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6073,"[3] recordIndex=2, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null",OK
2021-06-08 22:10:08.651,acme.testing.manager.task.ManagerTaskListAndShowTest,listAllTest,6125,"[4] recordIndex=3, title=Do excercice, startTime=2022/06/08 14:00, endTime=2022/06/08 16:00, workload=1.59, description=Getting power!, info=null",OK
2021-06-08 22:10:34.395,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositiveTest,9754,"[1] recordIndex=3, title=Ir al Lidl, startTime=2022/07/10 11:00, endTime=2022/07/10 13:00, workload=0.15, description=compra los ingredientes especiales de la semana italiana, info=https://www.lidl.es/",OK
2021-06-08 22:10:41.099,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6500,"[1] recordIndex=3, title=null, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:10:47.833,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6533,"[2] recordIndex=3, title=Go to Mercadona, startTime=null, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:10:54.485,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6454,"[3] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:01.263,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6595,"[4] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:07.906,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6443,"[5] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-06-08 22:11:14.684,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6564,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:21.45,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6564,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:28.148,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6499,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/06/29 11:00, endTime=2020/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:34.901,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6553,"[9] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:41.68,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6595,"[10] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-06-08 22:11:48.514,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6618,"[11] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-06-08 22:11:55.306,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6594,"[12] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-06-08 22:12:02.112,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegativeTest,6604,"[13] recordIndex=3, title=Go to Mercadona, startTime=2022/06/29 11:00, endTime=2022/06/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-06-08 22:12:19.299,acme.testing.anonymous.shout.AnonymousShoutListTest,listAllTest,1441,"[1] recordIndex=0, moment=2021/05/10 19:39, author=John Doe, text=I'm happy!",OK
2021-06-08 22:12:20.942,acme.testing.anonymous.shout.AnonymousShoutListTest,listAllTest,1432,"[2] recordIndex=1, moment=2021/05/10 15:55, author=Jane Doe, text=I'm the master of my room!",OK
2021-06-08 22:12:22.571,acme.testing.anonymous.shout.AnonymousShoutListTest,listAllTest,1427,"[3] recordIndex=2, moment=2021/05/10 00:00, author=Foo Bar, text=Just turning 50!",OK
2021-06-08 22:12:41.27,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositiveTest,3028,"[1] recordIndex=3, author=author1, text=text1, info=http://info1.org",OK
2021-06-08 22:12:43.256,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1789,"[1] recordIndex=0, author=null, text=Lorem ipsum!, info=http://example.org",OK
2021-06-08 22:12:45.279,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1800,"[2] recordIndex=1, author=John Doe, text=null, info=http://example.org",OK
2021-06-08 22:12:47.32,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1835,"[3] recordIndex=2, author=John Doe, text=Lorem ipsum!, info=WrongUrl",OK
2021-06-08 22:12:49.377,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1836,"[4] recordIndex=3, author=auth, text=text1, info=http://example.org",OK
2021-06-08 22:12:51.456,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1873,"[5] recordIndex=4, author=auhtor, text=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, info=http://example.org",OK
2021-06-08 22:12:53.494,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeTest,1833,"[6] recordIndex=5, author=aaaaaaaaaaaaaaaaaaaaaaaaaa, text=text1, info=http://example.org",OK
2021-06-08 22:13:13.589,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowTest,2878,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/, isPublic=true, manager=manager1Manager",OK
2021-06-08 22:13:16.669,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowTest,2876,"[2] recordIndex=1, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null, isPublic=true, manager=manager1Manager",OK
2021-06-08 22:13:17.117,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowNegativeTest,168,"[1] ",OK
2021-06-08 22:13:17.499,acme.testing.anonymous.task.AnonymousTaskListAndShowTest,listAndShowNegativeTest,168,"[2] ",OK
